Date,Price,Volume,ticker,Price_1d_change,Price_5d_change,Price_20d_change,SMA_5,SMA_20,SMA_50,EMA_5,EMA_20,Volatility_5d,Volatility_20d,ATR,BB_High,BB_Low,BB_Width,RSI_14,MACD,MACD_Signal,MACD_Hist,Volume_1d_change,Volume_SMA_5,Volume_SMA_20,OBV
2020-07-27 03:49:12.619630,106.30255639663622,6088746,DUMMY,-0.1189416434090873,-1.5131600164433157,4.825477600272521,107.8107092617225,104.33320283410781,103.33749317893273,107.00164020002907,105.06216695603715,1.0762790085198735,0.8956097592102207,0.8761404218305354,109.66851113938179,98.99789452883383,10.227440853622113,59.07633197013754,1.5761368144928412,1.3057882220861674,0.27034859240667375,158.73334778119147,3928286.4,4933416.95,51390625
2020-07-28 03:49:12.619630,107.02721160240496,2845144,DUMMY,0.6816912314553392,-1.4237931632966494,5.505844094535095,107.50153807923088,104.61246468259256,103.33749317893273,107.01016400082104,105.24931406521503,1.0957514994142237,0.8994594289041565,0.865320049254693,109.89765744525222,99.3272719199329,10.104327010544308,61.73536562270695,1.5358189362565753,1.351794364920249,0.18402457133632621,-53.272085910629215,4071603.4,4636197.3,54235769
2020-07-29 03:49:12.619630,107.80807285906896,2768326,DUMMY,0.7295913300673584,-1.4922404329818506,6.354967553373769,107.17491291583408,104.93455438877731,103.33749317893273,107.27613362023702,105.49300537891541,1.0788028630543878,0.9011143763826134,0.8592872783553576,110.17412814108555,99.69498063646908,9.98636489729755,64.4182601701966,1.5490195713750552,1.3912394062112103,0.15778016516384485,-2.699968788925977,3612079.2,4555807.7,57004095
2020-07-30 03:49:12.619630,106.0997020291476,6369028,DUMMY,-1.5846409128884242,-2.03852467819593,4.64600238654489,106.73333757159767,105.17008152674589,103.33749317893273,106.88398975654056,105.55078601227086,1.1946496791277554,0.9950856118166762,0.9199361034672151,110.16896034802203,100.17120270546975,9.506275451550101,55.28535238957724,1.4054290105040792,1.3940773270697842,0.011351683434295046,130.06784605570297,4084906.8,4737245.45,50635067
2020-07-31 03:49:12.619630,104.25400513749136,4512903,DUMMY,-1.7395872527042333,-2.0437445342978866,1.9536317096217948,106.29830960494982,105.26996709574249,103.33749317893273,106.0073282168575,105.42728307181567,1.1961073356692045,1.0754660754740557,0.9860618740521448,110.1092530265019,100.43068116498307,9.194048529260224,47.45710967294325,1.129677918629696,1.3411974453817666,-0.21151952675207064,-29.142986967556116,4516829.4,4487325.65,46122164
2020-08-03 03:49:12.619630,104.98470600251092,1433037,DUMMY,0.7008851737215327,-1.239716558845616,2.434087669510654,106.03473952612475,105.39470192971316,103.33749317893273,105.66645414540865,105.38513287473903,1.2972739693201716,1.0835404486504308,0.9678218019783885,110.06664958985955,100.72275426956678,8.865621467883782,50.44851198656806,0.959049321138437,1.2647678205331008,-0.3057184993946638,-68.24578325747308,3585687.6,4100545.85,47555201
2020-08-04 03:49:12.619630,104.100759379975,7557542,DUMMY,-0.8419765661055179,-2.7343067044495406,0.9065289655762809,105.44944908163878,105.4414632020926,103.33749317893273,105.1445558902641,105.26281158952341,1.2013405968643889,1.0965725670422362,0.9618307177324976,110.04139449996137,100.84153190422384,8.72509003228148,46.96508224218241,0.7439223495553904,1.1605987263375588,-0.4166763767821684,427.3794047187895,4528167.2,4318884.4,39997659
2020-08-05 03:49:12.619630,102.08235985888406,6715878,DUMMY,-1.9388902954335263,-5.3110243494193465,-1.1522887792274394,104.3043064816018,105.3819634137972,103.33749317893273,104.12382387980409,104.95991142470062,1.0788435877099627,1.1830973647162883,1.0372999179723865,110.12125835751769,100.6426684700767,8.994508718937002,40.14813614175407,0.4058859017659131,1.0096561614232298,-0.6037702596573167,-11.136742607583262,5317677.6,4286258.05,33281781
2020-08-06 03:49:12.619630,101.98637767817156,7432642,DUMMY,-0.09402425732044639,-3.876848164800706,-1.21947154387807,103.48164161140657,105.31901098411011,103.33749317893273,103.41134181259325,104.676717734555,1.1103177663889963,1.1831187639233924,0.9700629367395373,110.2014393589895,100.43658260923071,9.271694310946438,39.85190411394287,0.12876035245217565,0.833476999629019,-0.7047166471768433,10.672677496523919,5530400.4,4484700.3,25849139
2020-08-07 03:49:12.619630,100.38866276805898,6463277,DUMMY,-1.5665963891318246,-3.7076200231681566,-1.759312258891077,102.7085731375201,105.22912205462349,103.33749317893273,102.40378213108183,104.26833154726967,1.075186470468778,1.2123059963676852,1.014895220551898,110.39679609337699,100.06144801586998,9.821756445085631,35.196480359851265,-0.2172812001240061,0.623325359678414,-0.84060655980242,-13.041997717635267,5920475.2,4709805.75,19385862
2020-08-10 03:49:12.619630,100.30146368668416,8490616,DUMMY,-0.08686148313010733,-4.460880535984691,-1.6063770663306665,101.77192467435475,105.14724582820672,103.33749317893273,101.7030093162826,103.89053460816629,0.8422649409740618,1.2117214610449352,0.9486312106106781,110.56660071294358,99.72789094346986,10.308125223919216,34.956467240032225,-0.4928762896865351,0.40008502980542415,-0.8929613194919592,31.367044921639597,7331991.0,4923817.4,10895246
2020-08-11 03:49:12.619630,101.04467039453964,3154532,DUMMY,0.7409729435026602,-2.9357028744434355,-0.7700103534649783,101.16070687726769,105.10804122753942,103.33749317893273,101.48356300903495,103.61949992115423,1.1229281571238985,1.2252602478705596,0.9339580318424495,110.63316728578133,99.58291516929751,10.513231896846095,38.787851937311835,-0.6438943998033437,0.19128914388367058,-0.8351835436870143,-62.846841736806844,6451389.0,4978619.5,14049778
2020-08-12 03:49:12.619630,99.97037676943908,1775045,DUMMY,-1.0631868270794098,-2.0689011229408583,-3.1436103742186194,100.73831025937868,104.94580726716717,103.33749317893273,100.97916759583634,103.27196438289565,0.9073710017900499,1.1998750683474186,0.9439820027894568,110.86054979012091,99.03106474421342,11.271993949974982,35.5299067878847,-0.8405742407882997,-0.015083533050723482,-0.8254907077375762,-43.73032196218013,5463222.4,4935000.35,12274733
2020-08-13 03:49:12.619630,100.7821976787829,9454145,DUMMY,0.8120614681848215,-1.1807263154188896,-4.235233512359693,100.49747425950095,104.72295070064824,103.33749317893273,100.91351095681854,103.03484374440872,1.064168964940991,1.1180418298845907,0.9345419246861962,110.90643005083348,98.539471350463,11.809215284356881,39.65479980455025,-0.9203282973298457,-0.19613248590654794,-0.7241958114232977,432.6143844240568,5867523.0,5279374.35,21728878
2020-08-14 03:49:12.619630,101.72114792025629,7042686,DUMMY,0.9316627967034918,1.3273263289460546,-4.611775621918779,100.76397128994041,104.4770528902682,103.33749317893273,101.18272327796446,102.90972985639421,0.8453008204358677,1.0924086361461824,0.9348568044567103,110.72696402057406,98.22714175996234,11.964179611517405,44.108938891842726,-0.8974235839348381,-0.336390705512206,-0.5610328784226322,-25.50689671038471,5983404.8,5164534.1,28771564
2020-08-17 03:49:12.619630,102.7112224156548,6824736,DUMMY,0.973322180924141,2.4025160156167846,-4.8404472153767415,101.24592303573453,104.21582412448413,103.33749317893273,101.69222299052791,102.8908243858476,0.8670579557907415,1.0767385787470871,0.9388009252382679,110.300187323893,98.13146092507526,11.676467082659531,48.43126471071187,-0.7902709446455844,-0.4271667533388817,-0.36310419130670274,-3.094699948286772,5650228.8,5124048.45,35596300
2020-08-18 03:49:12.619630,102.8612088197317,5564257,DUMMY,0.1460272797357387,1.79775778187925,-5.260843067134879,101.60923072077296,103.93023118972758,103.33749317893273,102.08188493359584,102.88800385574132,0.8629262843657436,1.0631512252797357,0.8824570308695987,109.69764870339549,98.16281367605967,11.098633088074873,49.07378266600401,-0.685348782545077,-0.4788031591801208,-0.20654562336495624,-18.469271192321578,6132173.8,5295833.35,41160557
2020-08-19 03:49:12.619630,102.27235367665943,4314721,DUMMY,-0.572475425701302,2.302659029213605,-6.550407968952743,102.06962610221703,103.57178893975788,103.38833404560481,102.14537451461705,102.82937050535257,0.6660479389573618,1.034766584986871,0.8614854674555035,108.78952220558415,98.35405567393161,10.075587800962175,46.61797980857276,-0.6423087663006442,-0.5115042806042255,-0.13080448569641867,-22.456475320963786,6640109.0,5258272.05,36845836
2020-08-20 03:49:12.619630,101.90137935775142,5159064,DUMMY,-0.3627317701916488,1.1104954096512465,-5.914820981591406,102.29346243801072,103.25147897012899,103.43037353801981,102.06404279566185,102.74099039605723,0.7153624717870251,1.0215684589611713,0.8264489568449683,108.03550020075541,98.46745773950256,9.266736473596579,45.08718444582853,-0.6308615907935291,-0.5353757426420862,-0.0954858481514429,19.56888985406009,5781092.8,5315980.75,31686772
2020-08-21 03:49:12.619630,101.05163557906656,2911709,DUMMY,-0.8338883968406541,-0.6581840206075884,-5.052666159389874,102.15955996977279,102.98260350054579,103.40021175553225,101.72657372346342,102.58009946110573,0.7139534886112543,0.9737203734484366,0.8281128726906755,107.62437396118624,98.34083303990535,9.014669085571999,41.70871979524731,-0.6824895286155908,-0.5647984998367871,-0.11769102877880366,-43.56129328886015,4954897.4,5343901.7,28775063
2020-08-24 03:49:12.619630,101.2271072513703,7627559,DUMMY,0.1736455538776882,-1.4449396369547118,-4.7745315985895935,101.86273693691587,102.72883104328248,103.37328209655338,101.56008489943238,102.45124306017856,0.4432786331420476,0.9780506263099569,0.7814956440916089,107.167340606045,98.29032148051996,8.641214968935941,42.66414406362705,-0.7011633689634635,-0.5920714736621224,-0.10909189530134111,161.96158338625187,5115462.0,5420842.35,36402622
2020-08-25 03:49:12.619630,100.94093323198192,9506465,DUMMY,-0.28270492673246883,-1.866860801835557,-5.686664427952159,101.47868181936592,102.42451712476134,103.36759805135601,101.35370101028224,102.30740402892174,0.3739164169808431,0.953700983341235,0.7461155280413785,106.45862668267294,98.39040756684973,7.877234223125962,41.47032640062463,-0.7306321016206709,-0.6197835992538322,-0.11084850236683874,24.633123126284563,5903903.6,5753908.4,26896157
2020-08-26 03:49:12.619630,99.588355619296,9971946,DUMMY,-1.3399693953467184,-2.6243632427284003,-7.62439863897586,100.94188220789324,102.01353126277269,103.27626813160745,100.76525254662016,102.04844703752882,0.5772013020249612,0.9497502222473126,0.7894342483731315,105.39149371939546,98.63556880614992,6.622577249917182,36.30020526445812,-0.8532917774880673,-0.6664852349006792,-0.18680654258738805,4.896467824790807,7035348.6,6114089.4,16924211
2020-08-27 03:49:12.619630,99.51589567495309,2579016,DUMMY,-0.07275945454898736,-2.340972907170835,-6.205301455404477,100.46478547133357,101.68434094506296,103.18832173626164,100.34880025606448,101.80725166966447,0.6116400419855257,0.9090784073672404,0.7382217980852586,104.66518708278473,98.70349480734119,5.8629403702035745,36.040978213198805,-0.9454488207791911,-0.7222779520763817,-0.22317086870280944,-74.13728473860569,6519339.0,5924588.8,14345195
2020-08-28 03:49:12.619630,99.78012964015458,6890208,DUMMY,0.26551935588718933,-1.258273487238215,-4.291322421077803,100.21048428355118,101.46064717019611,103.10925535441663,100.15924338409452,101.61419242875877,0.6453187212248619,0.8526121611280996,0.7043655243078472,104.30491463362013,98.6163797067721,5.606641673895249,37.78574143460169,-0.9857987939880246,-0.7749821204587103,-0.21081667352931432,167.16422077257374,7315038.8,6043454.05,21235403
2020-08-31 03:49:12.619630,100.6273869078722,1578528,DUMMY,0.8491242402401511,-0.5924503423859195,-4.150432249183522,100.09054021485156,101.24278121546419,103.06333783297792,100.31529122535375,101.5202109505791,0.8069670146994624,0.8615957005803478,0.7145720774085443,103.59969901394547,98.88586341698291,4.655972050916501,43.1417303345827,-0.938590372222734,-0.8077037708115151,-0.13088660141121888,-77.09027071461414,6105232.6,6050728.6,22813931
2020-09-01 03:49:12.619630,101.27986556914657,2005874,DUMMY,0.6484106179481142,0.33577293800695074,-2.709772558461343,100.15832668228448,101.10173652492276,103.02040681289736,100.63681600661802,101.49732091425219,0.864322737713841,0.8683196675630326,0.7101368333989606,103.06187792338655,99.14159512645897,3.8775622770447513,46.93076239960844,-0.8388579505987224,-0.8139346067689566,-0.0249233438297658,27.07243710596201,4605114.4,5773145.2,24819805
2020-09-02 03:49:12.619630,102.95012802890344,7153618,DUMMY,1.6491554865034175,3.37566815789061,0.850066721830256,100.83068116420597,101.14512493342373,103.02289939221664,101.4079200140465,101.63568349659992,0.6531789572794722,0.8460908214778774,0.7787172352816684,103.22493499489048,99.06531487195699,4.11252655594766,55.16710679984104,-0.6179200684842101,-0.7747316991120073,0.15681163062779724,256.6334675059351,4041448.8,5795032.2,31973423
2020-09-03 03:49:12.619630,101.94929346221026,5013355,DUMMY,-0.9721547567305477,2.445235276990654,-0.03636193068679017,101.31736072165741,101.14327072262566,103.03926765627631,101.5883778301011,101.66555111237234,0.9599445162456579,0.8759817184360583,0.7945827589539186,103.22014151971838,99.06639992553293,4.106789867985018,50.145046239107444,-0.5176174189457043,-0.7233088430787468,0.20569142413304242,-29.918609017143496,4528316.6,5674067.85,26960068
2020-09-04 03:49:12.619630,102.03677503396516,4043678,DUMMY,0.08580890439158217,2.2616180214927617,1.6417314669426641,101.76868980041952,101.22567633592097,103.02637048981495,101.73784356472245,101.70090577157166,0.9736245063909974,0.7943918180295191,0.7440755312968453,103.30702515946393,99.144327512378,4.112294229847254,50.56863391319493,-0.426155361088135,-0.6638781466806245,0.2377227855924895,-19.34187784427793,3959010.6,5553087.9,31003746
2020-09-07 03:49:12.619630,101.5101009107258,4089929,DUMMY,-0.5161610831624586,0.8772104990282248,1.2050045728316583,101.94523260099024,101.28610819712307,103.02839083254028,101.66192934672357,101.68273388006253,1.0245479817736702,0.804993594759765,0.7285468592927392,103.32639017504157,99.24582621920457,4.028749873472676,47.928425298532574,-0.3916544724713873,-0.6094334118387771,0.2177789393673898,1.1437854349431342,4461290.8,5333053.55,26913817
